,Unnamed: 0,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Policy_Sales_Channel,Age_Bin,Vehicle_Damage_Age_Interaction,Response
512,206665,1,46.0,1,1,0,26.0,2,0,0
513,34626,1,41.0,1,0,0,152.0,0,0,0
514,179514,1,8.0,1,0,1,152.0,0,0,0
515,317756,1,47.0,0,0,0,152.0,0,0,0
516,69597,1,10.0,1,0,0,152.0,1,0,0
517,53215,1,46.0,1,1,0,124.0,1,0,0
518,104270,1,48.0,0,1,1,154.0,1,1,0
519,368520,1,31.0,0,0,1,152.0,0,0,0
520,311398,1,47.0,1,1,0,124.0,2,0,0
521,294026,1,41.0,0,1,1,26.0,2,2,0
522,123553,1,8.0,0,1,1,124.0,2,2,0
523,44501,1,10.0,1,0,0,152.0,0,0,0
524,228228,1,30.0,1,1,0,152.0,1,0,0
525,267855,1,28.0,0,1,1,26.0,2,2,0
526,317206,1,27.0,1,0,1,160.0,0,0,0
527,336587,1,11.0,1,0,0,152.0,0,0,0
528,75314,1,28.0,1,1,0,26.0,2,0,0
529,136227,1,28.0,1,0,0,152.0,0,0,0
530,159737,1,8.0,1,0,0,26.0,1,0,0
531,55003,1,28.0,0,2,1,26.0,2,2,0
532,73550,1,28.0,0,1,1,122.0,2,2,0
533,213511,1,28.0,0,1,1,157.0,1,1,0
534,191067,1,28.0,0,0,0,160.0,0,0,0
535,223306,1,29.0,1,0,0,152.0,0,0,0
536,153423,1,46.0,1,0,0,152.0,0,0,0
537,125590,1,41.0,1,0,0,152.0,0,0,0
538,124633,1,28.0,0,2,1,124.0,2,2,0
539,178541,1,41.0,1,1,0,152.0,1,0,0
540,376842,1,28.0,0,1,1,124.0,2,2,0
541,273345,1,15.0,0,0,1,152.0,0,0,0
542,354766,0,15.0,0,1,1,26.0,2,2,0
543,146659,1,28.0,0,1,1,122.0,2,2,0
544,43123,1,28.0,1,1,0,60.0,2,0,0
545,106768,1,8.0,1,1,0,152.0,2,0,0
546,152548,1,28.0,1,0,0,152.0,1,0,0
547,206162,1,28.0,1,0,0,152.0,0,0,0
548,63046,1,13.0,0,0,0,152.0,0,0,0
549,31419,1,8.0,0,1,1,7.0,2,2,0
550,94168,1,28.0,0,1,1,26.0,2,2,0
551,220863,1,28.0,0,0,1,152.0,0,0,0
552,279858,1,28.0,0,1,1,26.0,1,1,0
553,376453,1,37.0,1,1,0,124.0,2,0,0
554,307065,1,31.0,1,1,0,124.0,2,0,0
555,208757,1,2.0,0,1,1,157.0,2,2,0
556,154013,1,35.0,0,1,1,124.0,2,2,0
557,21475,1,11.0,0,2,1,124.0,2,2,0
558,144124,1,8.0,1,1,1,124.0,1,1,0
559,47597,1,36.0,1,0,0,152.0,0,0,0
560,259035,1,41.0,1,0,0,152.0,1,0,0
561,127708,1,36.0,0,1,0,124.0,1,0,0
562,313421,1,28.0,0,1,1,26.0,2,2,0
563,254975,1,28.0,1,1,0,23.0,2,0,0
564,159650,1,47.0,1,0,0,152.0,0,0,0
565,277802,1,10.0,1,1,0,152.0,1,0,0
566,4964,1,28.0,0,1,1,55.0,2,2,0
567,38128,1,15.0,1,0,0,152.0,0,0,0
568,302511,1,37.0,0,0,0,152.0,0,0,0
569,183266,1,8.0,1,0,0,160.0,0,0,0
570,329656,1,20.0,0,1,0,22.0,2,0,0
571,55635,1,36.0,0,1,1,124.0,2,2,0
572,154454,1,28.0,1,1,0,124.0,2,0,0
573,55232,1,16.0,1,0,0,152.0,0,0,0
574,173817,1,8.0,0,1,1,26.0,2,2,0
575,354030,1,9.0,1,0,0,160.0,0,0,0
576,155712,1,28.0,0,1,1,3.0,2,2,0
577,288245,1,41.0,0,0,0,156.0,1,0,0
578,329310,1,14.0,0,0,1,152.0,0,0,0
579,310145,1,8.0,0,1,1,124.0,2,2,0
580,311834,1,28.0,0,1,1,26.0,2,2,0
581,94231,1,26.0,0,0,1,152.0,1,1,0
582,154152,1,29.0,0,1,1,124.0,1,1,0
583,157026,1,28.0,0,1,1,26.0,2,2,0
584,322451,1,29.0,0,1,0,157.0,2,0,0
585,317096,1,33.0,0,1,1,26.0,2,2,0
586,287191,1,21.0,0,1,1,124.0,2,2,0
587,270148,1,41.0,0,1,1,12.0,1,1,0
588,299259,1,46.0,1,1,1,11.0,2,2,0
589,286191,1,11.0,1,0,0,152.0,0,0,0
590,61680,1,32.0,1,0,0,152.0,0,0,0
591,302191,1,17.0,0,1,1,154.0,2,2,0
592,359899,1,29.0,0,1,1,26.0,2,2,0
593,261346,1,8.0,0,0,1,152.0,0,0,0
594,347901,1,32.0,0,1,1,124.0,1,1,0
595,288504,1,13.0,0,0,1,152.0,0,0,0
596,161124,1,5.0,1,0,0,26.0,0,0,0
597,7878,1,8.0,1,0,0,152.0,0,0,0
598,378213,1,28.0,1,1,1,124.0,1,1,0
599,323877,1,28.0,0,1,1,124.0,2,2,0
600,352856,1,11.0,1,1,1,26.0,2,2,0
601,124367,1,45.0,1,0,0,152.0,0,0,0
602,372213,1,8.0,1,0,0,152.0,1,0,0
603,143652,1,33.0,0,1,1,124.0,2,2,0
604,127574,1,47.0,0,0,1,26.0,1,1,0
605,311236,1,29.0,0,1,1,156.0,2,2,0
606,138148,1,48.0,0,1,1,124.0,2,2,0
607,123908,1,28.0,0,0,0,154.0,0,0,0
608,199962,1,33.0,1,1,0,26.0,2,0,0
609,263253,1,26.0,1,1,0,22.0,2,0,0
610,346185,1,15.0,1,1,0,154.0,0,0,0
611,240569,1,36.0,1,1,0,124.0,1,0,0
612,343287,1,3.0,1,0,0,152.0,0,0,0
613,22211,1,37.0,1,0,0,152.0,0,0,0
614,47214,1,15.0,1,0,0,152.0,0,0,0
615,39194,1,20.0,1,1,0,124.0,2,0,0
616,166237,1,2.0,0,0,0,152.0,0,0,0
617,300458,1,3.0,1,0,0,152.0,0,0,0
618,20980,1,47.0,0,0,1,152.0,0,0,0
619,332958,1,28.0,1,1,0,26.0,2,0,0
620,321007,1,35.0,1,0,0,152.0,0,0,0
621,81501,1,45.0,0,0,1,152.0,0,0,0
622,176102,1,8.0,0,1,1,124.0,2,2,0
623,366650,1,27.0,0,0,0,152.0,0,0,0
624,308880,1,28.0,1,1,0,124.0,1,0,0
625,172089,1,14.0,1,1,0,124.0,2,0,0
626,342191,1,41.0,0,1,1,26.0,2,2,0
627,244605,1,28.0,0,1,1,26.0,2,2,0
628,293548,1,20.0,1,1,0,124.0,1,0,0
629,72367,1,13.0,1,0,0,151.0,0,0,0
630,132922,1,13.0,1,0,0,160.0,0,0,0
631,283335,1,3.0,0,1,1,26.0,2,2,0
632,253291,1,29.0,1,0,0,152.0,0,0,0
633,87168,1,28.0,0,0,1,152.0,0,0,0
634,190708,1,28.0,0,2,1,26.0,1,1,0
635,373074,1,29.0,0,1,1,26.0,2,2,0
636,244852,1,33.0,1,1,1,124.0,2,2,0
637,319416,1,28.0,0,1,1,25.0,2,2,0
638,102284,1,28.0,1,0,0,152.0,0,0,0
639,188812,1,28.0,1,1,0,124.0,1,0,0
640,356934,1,50.0,1,1,0,124.0,2,0,0
641,152016,1,6.0,0,1,1,124.0,2,2,0
642,364257,1,41.0,1,1,0,124.0,2,0,0
643,220827,1,49.0,0,0,1,152.0,0,0,0
644,639,1,35.0,1,0,0,152.0,0,0,0
645,294362,1,13.0,0,1,1,26.0,2,2,0
646,152,1,19.0,0,1,1,124.0,2,2,0
647,376405,1,28.0,1,1,0,26.0,2,0,0
648,357032,1,35.0,1,0,0,152.0,0,0,0
649,145273,1,8.0,0,2,1,26.0,2,2,0
650,73905,1,13.0,0,1,1,163.0,2,2,0
651,49371,1,28.0,0,1,1,122.0,2,2,0
652,271234,1,25.0,1,0,0,152.0,0,0,0
653,57333,1,46.0,1,1,0,124.0,2,0,0
654,243606,1,28.0,0,1,1,124.0,2,2,0
655,333364,1,15.0,1,1,0,152.0,2,0,0
656,255187,1,8.0,1,1,0,124.0,2,0,0
657,43136,1,47.0,0,0,0,152.0,0,0,0
658,172019,1,35.0,0,0,1,157.0,0,0,0
659,162773,1,15.0,1,1,0,26.0,2,0,0
660,9695,1,46.0,0,1,1,124.0,2,2,0
661,171067,1,33.0,0,1,1,124.0,2,2,0
662,241191,1,28.0,0,1,1,26.0,2,2,0
663,9669,1,28.0,1,1,0,26.0,2,0,0
664,313628,1,10.0,0,1,1,124.0,2,2,0
665,95449,1,8.0,0,1,1,30.0,2,2,0
666,139475,1,48.0,1,1,0,26.0,2,0,0
667,6962,1,47.0,0,1,1,124.0,2,2,0
668,25424,1,28.0,0,1,1,26.0,1,1,0
669,89759,1,8.0,1,0,0,160.0,0,0,0
670,62468,1,7.0,1,0,0,152.0,1,0,0
671,131168,1,15.0,1,0,0,152.0,0,0,0
672,62743,1,43.0,1,1,0,156.0,1,0,0
673,158661,1,14.0,1,0,0,152.0,0,0,0
674,165613,1,28.0,0,1,0,52.0,2,0,0
675,153504,1,51.0,0,1,1,124.0,2,2,0
676,368181,1,43.0,1,1,0,26.0,2,0,0
677,95142,1,17.0,0,1,1,122.0,2,2,0
678,43253,1,28.0,0,1,1,124.0,2,2,0
679,315823,1,33.0,0,1,1,157.0,1,1,0
680,239102,1,50.0,1,1,0,8.0,2,0,0
681,281236,1,28.0,1,0,0,152.0,0,0,0
682,72862,1,46.0,0,0,0,152.0,0,0,0
683,1903,1,3.0,1,1,0,124.0,1,0,0
684,161471,1,48.0,1,1,1,124.0,2,2,0
685,33322,1,8.0,1,0,0,152.0,0,0,0
686,12918,1,28.0,0,2,1,122.0,2,2,0
687,72517,1,36.0,1,0,0,160.0,1,0,0
688,304399,1,47.0,1,0,0,152.0,1,0,0
689,275343,1,8.0,0,1,1,124.0,2,2,0
690,181670,1,42.0,1,0,0,151.0,0,0,0
691,97194,1,28.0,1,1,0,124.0,2,0,0
692,327373,1,13.0,1,0,0,152.0,1,0,0
693,252050,1,46.0,0,0,1,124.0,1,1,0
694,253597,1,3.0,0,1,1,124.0,2,2,0
695,65390,1,21.0,0,2,1,26.0,2,2,0
696,333690,1,50.0,1,0,0,152.0,1,0,0
697,42371,1,8.0,1,1,0,7.0,1,0,0
698,89652,1,28.0,0,1,1,26.0,2,2,0
699,66344,1,46.0,0,0,1,160.0,0,0,0
700,256486,1,48.0,0,2,1,15.0,2,2,0
701,152459,1,8.0,0,1,1,124.0,1,1,0
702,273358,1,8.0,0,1,0,124.0,1,0,0
703,306630,1,17.0,1,0,0,152.0,0,0,0
704,249775,1,43.0,0,1,1,124.0,2,2,0
705,110496,1,28.0,1,1,0,157.0,2,0,0
706,135433,1,28.0,0,1,1,157.0,2,2,0
707,374993,1,41.0,1,0,0,152.0,0,0,0
708,295615,1,30.0,1,1,0,152.0,1,0,0
709,164836,1,8.0,0,1,0,124.0,2,0,0
710,311454,1,28.0,1,1,1,26.0,2,2,0
711,195000,1,28.0,1,0,0,152.0,0,0,0
712,199454,1,28.0,1,0,0,152.0,0,0,0
713,9009,1,46.0,0,0,1,160.0,0,0,0
714,350573,1,28.0,0,2,1,122.0,2,2,0
715,273029,1,15.0,1,0,0,152.0,0,0,0
716,45572,1,23.0,0,1,0,26.0,2,0,0
717,193072,1,28.0,1,1,0,154.0,0,0,0
718,260848,1,28.0,1,1,0,55.0,1,0,0
719,325450,1,8.0,1,0,0,152.0,0,0,0
720,260149,1,28.0,0,1,1,158.0,2,2,0
721,263223,1,17.0,1,0,0,152.0,0,0,0
722,347595,1,2.0,0,1,1,26.0,2,2,0
723,158267,1,35.0,0,1,1,154.0,2,2,0
724,100026,1,28.0,0,1,1,154.0,2,2,0
725,241513,1,2.0,1,0,0,152.0,1,0,0
726,188922,1,15.0,0,0,1,160.0,1,1,0
727,89186,1,28.0,1,1,0,157.0,1,0,0
728,41138,1,29.0,1,1,0,124.0,2,0,0
729,171429,1,21.0,1,0,0,152.0,0,0,0
730,256367,1,28.0,0,1,1,124.0,2,2,0
731,87264,1,24.0,1,0,0,152.0,0,0,0
732,191817,1,3.0,1,1,0,124.0,2,0,0
733,326305,1,8.0,1,0,0,152.0,0,0,0
734,314957,1,28.0,0,1,1,124.0,2,2,0
735,23350,1,48.0,1,1,0,15.0,2,0,0
736,228263,1,12.0,1,0,0,160.0,0,0,0
737,272635,1,45.0,0,1,1,157.0,1,1,0
738,115223,1,33.0,0,0,0,151.0,0,0,0
739,24352,1,8.0,1,0,0,152.0,0,0,0
740,360279,1,7.0,0,0,1,160.0,0,0,0
741,121490,1,28.0,0,1,1,26.0,2,2,0
742,261028,1,28.0,0,1,1,157.0,2,2,0
743,209474,1,33.0,1,0,0,152.0,0,0,0
744,356209,1,33.0,0,1,1,26.0,2,2,0
745,348955,1,8.0,1,0,0,152.0,0,0,0
746,232055,1,3.0,0,0,1,152.0,0,0,0
747,219608,1,28.0,0,1,1,26.0,2,2,0
748,245897,1,11.0,0,2,1,156.0,2,2,0
749,254189,1,45.0,0,1,1,124.0,1,1,0
750,359568,1,10.0,1,1,1,152.0,1,1,0
751,57489,1,28.0,0,1,1,124.0,1,1,0
752,351170,1,27.0,1,0,0,152.0,1,0,0
753,13285,1,28.0,0,1,1,26.0,2,2,0
754,170748,1,5.0,1,0,0,152.0,0,0,0
755,100813,1,8.0,0,0,1,152.0,0,0,0
756,195892,1,28.0,0,1,1,124.0,2,2,0
757,156950,1,28.0,1,1,0,47.0,2,0,0
758,47805,1,28.0,0,1,1,26.0,1,1,0
759,214173,1,8.0,1,0,0,151.0,0,0,0
760,338791,1,29.0,1,0,0,160.0,0,0,0
761,198993,1,29.0,1,0,0,152.0,0,0,0
762,131783,1,6.0,1,1,0,26.0,2,0,0
763,361272,1,28.0,0,1,1,124.0,1,1,0
764,244597,1,12.0,0,0,0,152.0,0,0,0
765,252684,1,33.0,1,1,0,26.0,2,0,0
766,27043,1,28.0,1,0,0,152.0,0,0,0
767,273002,1,0.0,0,1,1,124.0,1,1,0
768,30036,1,28.0,1,0,0,152.0,1,0,0
769,190625,1,50.0,0,1,1,154.0,2,2,0
770,197413,1,13.0,1,0,1,160.0,0,0,0
771,114668,1,8.0,0,1,1,26.0,2,2,0
772,353537,1,8.0,1,1,0,26.0,2,0,0
773,264454,1,8.0,1,0,0,152.0,0,0,0
774,34846,1,28.0,0,1,1,26.0,2,2,0
775,105910,1,38.0,0,1,1,152.0,2,2,0
776,286887,1,28.0,1,1,0,26.0,2,0,0
777,343392,1,28.0,1,1,0,26.0,2,0,0
778,209292,1,46.0,1,0,0,160.0,0,0,0
779,185339,1,10.0,1,0,0,152.0,0,0,0
780,24784,1,28.0,0,1,1,124.0,1,1,0
781,130179,1,28.0,1,1,0,26.0,2,0,0
782,246419,1,19.0,0,1,1,26.0,2,2,0
783,345468,1,36.0,0,1,0,26.0,2,0,0
784,231216,1,0.0,1,0,0,152.0,1,0,0
785,269675,1,16.0,1,1,1,157.0,0,0,0
786,337773,1,28.0,0,1,1,124.0,2,2,0
787,92616,1,22.0,1,0,0,152.0,1,0,0
788,129897,1,46.0,0,1,1,26.0,2,2,0
789,378340,1,11.0,0,1,1,156.0,2,2,0
790,95862,1,18.0,0,1,1,30.0,2,2,0
791,270892,1,34.0,0,1,1,156.0,1,1,0
792,216995,1,25.0,0,0,0,152.0,0,0,0
793,33205,1,35.0,0,0,1,152.0,0,0,0
794,57440,1,8.0,1,0,0,152.0,0,0,0
795,303431,1,15.0,0,1,1,26.0,1,1,0
796,20903,1,8.0,1,0,0,152.0,0,0,0
797,21577,1,2.0,0,0,1,160.0,0,0,0
798,3473,1,50.0,0,0,1,152.0,0,0,0
799,233339,1,28.0,0,0,1,152.0,1,1,0
800,292633,1,8.0,0,0,1,160.0,0,0,0
801,242996,1,3.0,1,0,0,152.0,0,0,0
802,259297,1,28.0,0,1,1,124.0,1,1,0
803,20447,1,3.0,0,0,1,152.0,0,0,0
804,909,1,33.0,0,1,1,160.0,1,1,0
805,199558,1,46.0,1,0,0,152.0,0,0,0
806,92086,1,11.0,0,1,0,120.0,2,0,0
807,247482,1,48.0,0,2,1,124.0,2,2,0
808,360693,1,28.0,0,1,1,156.0,1,1,0
809,301705,1,18.0,1,0,0,152.0,0,0,0
810,194211,1,49.0,0,1,1,16.0,1,1,0
811,114204,1,28.0,1,1,0,24.0,2,0,0
812,293134,1,27.0,1,1,0,26.0,2,0,0
813,271583,1,47.0,0,1,1,124.0,2,2,0
814,133461,1,47.0,1,0,0,152.0,0,0,0
815,194388,1,28.0,0,1,1,26.0,2,2,0
816,28837,1,33.0,0,0,1,160.0,0,0,0
817,117004,1,39.0,1,1,0,26.0,2,0,0
818,241251,1,7.0,0,1,1,124.0,2,2,0
819,169319,1,28.0,0,1,1,26.0,2,2,0
820,365525,1,15.0,0,1,1,26.0,2,2,0
821,257186,1,3.0,1,0,0,152.0,1,0,0
822,328311,1,7.0,0,2,1,26.0,2,2,0
823,191768,1,28.0,0,1,1,124.0,2,2,0
824,167272,1,28.0,0,1,1,124.0,2,2,0
825,352738,1,43.0,0,1,0,156.0,2,0,0
826,37876,1,28.0,0,1,1,26.0,1,1,0
827,249256,1,3.0,1,1,0,154.0,1,0,0
828,205057,1,39.0,0,2,1,26.0,2,2,0
829,377996,1,28.0,1,0,0,152.0,0,0,0
830,112083,1,27.0,0,1,1,157.0,1,1,0
831,161868,1,8.0,1,0,0,152.0,0,0,0
832,124577,1,23.0,0,0,1,152.0,0,0,0
833,23033,1,50.0,0,1,1,8.0,2,2,0
834,124865,1,14.0,1,0,0,152.0,0,0,0
835,348915,1,15.0,1,0,0,152.0,0,0,0
836,77526,1,8.0,0,1,1,4.0,2,2,0
837,265618,1,28.0,0,1,1,157.0,2,2,0
838,189314,1,6.0,1,0,0,152.0,0,0,0
839,196303,1,8.0,1,0,0,152.0,0,0,0
840,173972,1,47.0,0,0,1,152.0,0,0,0
841,286359,1,28.0,1,0,0,152.0,1,0,0
842,344252,1,50.0,1,0,0,152.0,0,0,0
843,221382,1,26.0,1,0,0,152.0,0,0,0
844,344520,1,41.0,1,0,0,152.0,0,0,0
845,347890,1,8.0,1,0,0,152.0,1,0,0
846,312471,1,3.0,0,1,1,157.0,2,2,0
847,51089,1,42.0,1,1,0,160.0,1,0,0
848,138920,1,8.0,1,1,0,26.0,2,0,0
849,1401,1,30.0,1,0,0,152.0,0,0,0
850,335500,1,6.0,1,0,0,152.0,0,0,0
851,322786,1,28.0,0,1,1,122.0,1,1,0
852,104914,1,45.0,0,1,1,124.0,2,2,0
853,164303,1,15.0,0,0,1,160.0,0,0,0
854,367705,1,8.0,0,2,1,157.0,2,2,0
855,66866,1,18.0,0,0,1,152.0,0,0,0
856,238401,1,28.0,1,1,0,124.0,1,0,0
857,33201,1,12.0,1,1,0,26.0,2,0,0
858,282093,1,36.0,1,0,0,152.0,0,0,0
859,343253,1,28.0,1,0,0,152.0,0,0,0
860,316715,1,50.0,1,0,0,152.0,0,0,0
861,325720,1,50.0,1,0,0,152.0,0,0,0
862,7438,1,28.0,0,1,1,124.0,2,2,0
863,222200,1,50.0,1,0,0,152.0,0,0,0
864,83646,1,39.0,1,0,0,152.0,1,0,0
865,169326,1,17.0,1,1,0,152.0,2,0,0
866,197157,1,28.0,1,1,0,64.0,2,0,0
867,87634,1,28.0,0,1,1,26.0,2,2,0
868,168655,1,46.0,1,1,0,108.0,2,0,0
869,227103,1,6.0,1,0,0,152.0,0,0,0
870,258732,1,11.0,0,0,1,152.0,0,0,0
871,241993,1,15.0,0,1,1,14.0,2,2,0
872,142890,1,28.0,0,1,1,124.0,2,2,0
873,370801,1,41.0,1,0,0,152.0,1,0,0
874,54529,1,8.0,1,1,0,152.0,2,0,0
875,196321,1,28.0,0,1,1,122.0,1,1,0
876,223151,1,8.0,1,1,0,152.0,2,0,0
877,321137,1,41.0,0,1,1,124.0,2,2,0
878,85864,1,21.0,1,0,0,152.0,0,0,0
879,233187,1,33.0,0,2,1,124.0,2,2,0
880,10164,1,37.0,0,0,0,152.0,0,0,0
881,339656,1,18.0,1,1,0,124.0,2,0,0
882,135516,1,41.0,0,1,1,156.0,2,2,0
883,286632,1,25.0,1,0,0,151.0,1,0,0
884,102406,1,33.0,1,0,0,152.0,0,0,0
885,103068,1,41.0,1,1,0,26.0,2,0,0
886,313879,1,29.0,1,0,0,152.0,0,0,0
887,285993,1,28.0,0,1,1,4.0,2,2,0
888,26502,1,46.0,0,0,1,152.0,0,0,0
889,325296,1,46.0,1,0,0,152.0,0,0,0
890,247396,1,8.0,1,1,0,26.0,1,0,0
891,64373,1,46.0,1,0,0,152.0,0,0,0
892,23634,1,6.0,1,0,0,152.0,0,0,0
893,92640,1,35.0,1,0,0,152.0,0,0,0
894,321245,1,28.0,0,1,1,150.0,2,2,0
895,131046,1,41.0,1,0,0,152.0,0,0,0
896,214099,1,28.0,1,1,0,26.0,2,0,0
897,77254,1,19.0,0,0,1,152.0,0,0,0
898,131297,1,28.0,0,2,1,157.0,2,2,0
899,66114,1,28.0,0,1,1,14.0,2,2,0
900,327097,1,6.0,1,0,0,152.0,0,0,0
901,207630,1,10.0,1,0,0,152.0,0,0,0
902,254647,1,46.0,1,1,0,154.0,0,0,0
903,304498,1,47.0,0,1,0,26.0,2,0,0
904,157591,1,28.0,0,1,1,26.0,2,2,0
905,302999,1,46.0,0,1,1,26.0,2,2,0
906,223837,1,28.0,0,1,1,13.0,2,2,0
907,101380,1,28.0,0,1,1,156.0,1,1,0
908,98816,1,8.0,0,1,1,26.0,2,2,0
909,302964,1,19.0,1,1,0,26.0,2,0,0
910,250011,1,29.0,1,0,0,152.0,1,0,0
911,29334,1,28.0,0,1,1,52.0,1,1,0
912,324280,1,46.0,1,0,0,152.0,0,0,0
913,253057,1,28.0,1,0,0,152.0,0,0,0
914,337565,1,24.0,1,0,0,152.0,0,0,0
915,110586,1,8.0,1,0,0,152.0,0,0,0
916,84649,1,41.0,0,1,1,124.0,2,2,0
917,55968,1,41.0,1,0,0,152.0,0,0,0
918,260264,1,41.0,1,0,0,152.0,0,0,0
919,245298,1,35.0,1,1,0,26.0,1,0,0
920,131035,1,28.0,0,1,1,124.0,2,2,0
921,74222,1,33.0,0,0,1,160.0,0,0,0
922,329905,1,50.0,1,0,0,152.0,0,0,0
923,130295,1,47.0,0,1,1,26.0,2,2,0
924,42497,1,28.0,0,1,1,26.0,2,2,0
925,126990,1,4.0,1,0,0,160.0,0,0,0
926,325197,1,8.0,1,0,0,152.0,0,0,0
927,224043,1,29.0,1,0,0,152.0,0,0,0
928,158256,1,37.0,1,1,0,122.0,2,0,0
929,177244,1,28.0,0,1,1,26.0,2,2,0
930,183970,1,33.0,0,1,1,124.0,1,1,0
931,201137,1,6.0,1,0,0,152.0,0,0,0
932,218089,1,28.0,1,0,0,152.0,0,0,0
933,341970,1,22.0,0,0,1,151.0,0,0,0
934,157646,1,28.0,0,1,1,55.0,2,2,0
935,320978,1,0.0,0,1,0,7.0,2,0,0
936,154730,1,46.0,0,1,1,26.0,2,2,0
937,185069,1,13.0,1,1,0,26.0,2,0,0
938,248364,1,48.0,0,1,1,26.0,2,2,0
939,269374,1,8.0,0,2,1,25.0,2,2,0
940,70036,1,30.0,1,0,0,152.0,0,0,0
941,271952,1,10.0,0,0,1,152.0,0,0,0
942,294732,1,11.0,0,1,0,124.0,1,0,0
943,183554,1,30.0,0,0,1,140.0,1,1,0
944,287979,1,35.0,1,0,0,152.0,0,0,0
945,14787,1,46.0,1,0,0,160.0,1,0,0
946,324403,1,8.0,0,1,1,124.0,2,2,0
947,101683,1,28.0,0,1,1,125.0,2,2,0
948,35856,1,29.0,1,1,0,26.0,1,0,0
949,171409,1,41.0,1,0,0,152.0,0,0,0
950,281478,1,8.0,1,0,0,152.0,0,0,0
951,178986,1,31.0,0,0,1,152.0,0,0,0
952,325758,1,15.0,1,0,0,152.0,0,0,0
953,122640,1,21.0,0,1,1,26.0,1,1,0
954,49022,1,3.0,1,1,0,124.0,2,0,0
955,202822,1,9.0,0,2,1,26.0,2,2,0
956,256602,1,18.0,0,1,1,124.0,2,2,0
957,76041,1,41.0,1,1,0,152.0,1,0,0
958,215431,1,15.0,1,1,0,124.0,2,0,0
959,177790,1,2.0,0,1,0,26.0,2,0,0
960,153095,1,0.0,0,1,1,122.0,2,2,0
961,234520,0,41.0,1,1,0,152.0,2,0,0
962,12100,1,15.0,0,0,1,152.0,0,0,0
963,168604,1,46.0,1,0,1,160.0,0,0,0
964,38024,1,28.0,1,1,0,26.0,2,0,0
965,35474,1,15.0,1,1,0,152.0,1,0,0
966,245323,1,46.0,1,0,0,152.0,1,0,0
967,1461,1,3.0,0,1,1,124.0,2,2,0
968,224355,1,28.0,0,1,1,26.0,2,2,0
969,173109,1,33.0,1,1,1,26.0,0,0,0
970,91608,1,3.0,1,1,0,124.0,2,0,0
971,63680,1,46.0,1,0,0,152.0,0,0,0
972,110084,1,33.0,1,0,0,152.0,1,0,0
973,107254,1,28.0,0,1,1,124.0,1,1,0
974,6759,1,28.0,1,1,0,122.0,2,0,0
975,141902,1,2.0,0,0,0,151.0,0,0,0
976,290210,1,41.0,1,0,0,152.0,1,0,0
977,10836,1,35.0,1,0,1,160.0,0,0,0
978,133468,1,32.0,1,1,0,152.0,1,0,0
979,37290,1,28.0,1,1,0,124.0,2,0,0
980,48797,1,8.0,0,1,1,26.0,2,2,0
981,373299,1,28.0,0,1,0,124.0,2,0,0
982,58411,1,28.0,0,1,1,26.0,2,2,0
983,301359,1,28.0,0,0,1,160.0,0,0,0
984,253590,1,29.0,1,0,0,152.0,0,0,0
985,291179,1,8.0,1,0,0,160.0,0,0,0
986,293629,1,28.0,1,1,0,61.0,2,0,0
987,219813,1,50.0,0,1,1,124.0,2,2,0
988,225439,1,28.0,0,1,1,124.0,2,2,0
989,224062,1,29.0,0,1,1,26.0,2,2,0
990,103619,1,12.0,1,0,0,152.0,0,0,0
991,345538,1,47.0,1,0,0,152.0,1,0,0
992,84189,1,2.0,1,0,0,152.0,0,0,0
993,223471,1,10.0,1,0,0,152.0,0,0,0
994,307237,1,21.0,0,1,1,26.0,2,2,0
995,168985,1,28.0,1,1,0,26.0,2,0,0
996,61723,1,28.0,1,1,0,26.0,2,0,0
997,334113,1,35.0,0,1,0,10.0,2,0,0
998,181319,1,41.0,1,1,0,152.0,1,0,0
999,269500,1,0.0,1,1,0,26.0,2,0,0
1000,334700,1,46.0,1,1,0,124.0,2,0,0
1001,145842,1,8.0,1,0,0,152.0,0,0,0
1002,250553,1,28.0,1,0,0,152.0,0,0,0
1003,269972,1,15.0,0,0,0,151.0,0,0,0
1004,55668,1,28.0,0,1,1,124.0,1,1,0
1005,97106,1,50.0,0,1,1,18.0,1,1,0
1006,182180,1,7.0,1,0,0,152.0,0,0,0
1007,350766,1,17.0,0,0,0,1.0,1,0,0
1008,179817,1,8.0,0,1,1,124.0,2,2,0
1009,299954,1,28.0,0,1,0,26.0,1,0,0
1010,217031,1,41.0,0,0,1,26.0,0,0,0
1011,217321,1,46.0,1,0,0,152.0,1,0,0
1012,290754,1,28.0,0,2,1,124.0,2,2,0
1013,178012,1,28.0,0,0,1,163.0,0,0,0
1014,97259,1,43.0,0,0,1,152.0,0,0,0
1015,163396,1,28.0,0,2,1,125.0,2,2,0
1016,25826,1,13.0,1,0,0,160.0,1,0,0
1017,304304,1,15.0,1,0,0,152.0,0,0,0
1018,10818,1,3.0,1,0,0,160.0,0,0,0
1019,15513,1,17.0,0,1,1,124.0,2,2,0
1020,84817,1,8.0,0,0,0,26.0,0,0,0
1021,125544,1,47.0,0,2,1,26.0,2,2,0
1022,372221,1,23.0,0,0,1,124.0,1,1,0
1023,323484,1,15.0,1,0,0,152.0,0,0,0
1024,195838,1,8.0,1,0,0,152.0,0,0,0
1025,168840,1,50.0,1,1,1,124.0,2,2,0
